id,name,longitude,latitude,demand
2786,The Mint Bar,-6.2589016,53.3456553,41
2730,O'Cearnaig,-8.4003688,51.9175195,47
1820,An Cearnog,-9.7069106,52.2693155,29
1680,Hineys,-9.3200815,54.1002442,48
2298,Duffy's Bar,-8.6887372,53.8886188,8
2406,The Haven Arms,-9.4848544,52.6387508,69
1114,Patsy Nicholas,-8.6225406,52.6613751,32
1024,The Marine,-7.6594384,52.0414663,84
978,O'Gradys,-8.8194892,53.0667719,55
687,Orchard Pub,-8.4420916,51.889057,29
966,Casey's Bar,-9.1151388,51.5643428,24
2678,Jimmy White's,-8.1766231,52.5100777,63
1769,Scanlon Riverside Bar,-8.3035198,53.9722762,53
617,Galloping Green,-6.1887963,53.2802879,65
2114,Timbertoes Bar,-7.1188411,52.2638558,59
2574,Black Tom's Tavern,-6.4632171,52.7996495,23
1865,Tom Clarkes Bar,-6.3826811,54.006968,87
45,Morrisons,-8.5577818,52.644159,63
2374,The Wickham Tap,-8.6233739,52.661657,13
2516,McGettigan’s,-6.246632,53.3774856,41
2873,Ed McNamara,-8.6698866,52.2323846,33
1734,McGuigan's Bar,-7.768689,54.806015,23
662,Power's Bar,-6.9939994,52.1482309,33
1332,O'Donnell's,-7.0654789,52.488125,62
1925,The Gráinne Uaile,-9.5460066,53.8831771,46
912,McGeady's Bar,-8.1450459,55.0320795,77
555,Top Shop,-6.166215,53.526945,55
2685,The Swan,-6.4555626,52.3316729,19
2881,O'Grady,-7.227353,52.5361666,10
2454,Tully's,-8.939633,53.1390146,94
1885,M.J. O'Neill,-6.2607432,53.3438425,72
2593,Alfred's,-6.2866892,53.342004,99
2080,Inn by the Harbour,-8.0021893,51.8268316,87
144,Bainbrick's,-7.3360375,53.5259808,65
1913,Byrne's of No. 10,-6.4062453,53.9953397,11
155,O'Reilly's Sub Lounge,-6.254074,53.3470972,51
1445,Nimmo's Bar & Lounge,-8.4475934,54.4668682,8
1347,Caitin's Pub,-10.0775657,52.0327893,44
1827,Murtagh's,-8.0924259,53.9467619,70
2774,Protestant Stronghold,-7.3400981,55.1495987,47
2642,Charlie Macs,-8.2763906,52.1378876,36
807,Golden's,-8.291888,53.6135159,95
2200,The Bernard Shaw,-6.2645036,53.3317088,54
2084,Fishers Cross,-8.9431968,51.5529074,91
1336,Prince Bar,-7.938477,53.4236693,55
1323,Loch Garman Arms,-6.2924309,52.6760906,14
409,The Dome,-7.1405887,52.2452435,61
985,Fisherman's Bar,-10.3665016,51.8855965,15
2660,John Joe's,-6.1597175,52.7976364,96
2002,The Locke Bar,-8.6231667,52.6671844,6
2018,The Old Market Bar,-8.7379533,51.7443978,58
2167,Charlie Chaplin's,-8.6244746,52.6632618,99
1753,Reardons,-9.0620688,52.0601739,42
1863,Tricky's McGarrigles,-8.4753971,54.271168,94
154,The Three Counties,-6.9325125,52.9085074,11
1462,PJ Flaherty,-9.0710763,53.2663295,54
2057,Moynihan's Bar,-8.4586768,51.9024285,44
2731,Walsh's,-8.4269625,52.2460425,91
1210,The Crane Bar,-9.0604513,53.2698652,74
1389,Cosy Cabin Bar,-9.4499626,51.6798175,83
1256,Clarkes Tavern,-8.9979463,53.4000621,10
2831,Higgins,-8.4062362,53.8700072,90
2833,Connaughton's Bar,-9.9252445,53.9306052,94
1068,The Shoemaker Bar,-9.4637173,52.2308671,26
14,The Viscount,-6.2456914,53.3809524,53
1614,James Griffin Pub,-6.7885989,53.5574848,30
1032,The Hideout Lounge,-9.1151929,53.9805775,20
2461,The Keepers Arms,-7.6765747,54.1205057,31
375,Glenmalure Lodge,-6.3534873,52.9577393,33
988,Noel Leonards (Closed),-6.2843718,53.3464035,72
1811,Magees,-6.1859014,54.0399968,72
591,Rafferty's Bar,-8.4819176,54.2713445,76
2526,Castle Inn Bar,-9.7013004,52.1687375,45
2813,Tomásin's,-10.0621226,52.2442384,74
1308,Knock Na Shee Inn,-8.6844269,54.1055911,88
1997,O' Manacháin Boardwalk Bar,-8.6304681,52.6631097,45
338,The Blind Piper,-10.1006366,51.7696291,79
2627,Ó Suilleabháin,-9.4381851,51.9032062,72
2442,JJ's,-6.7360836,52.8023974,96
2620,The Drop Inn,-6.0981421,53.5227272,82
1220,Peters Bar,-7.5107156,54.9969635,68
1101,Anthony's,-7.343913,52.3876397,39
2129,Kennys Bar and Lounge,-8.0043824,54.2858273,26
747,Begley's,-10.374737,52.1902921,45
1500,James J. Crowley,-9.4527163,51.6799201,7
2052,The Pipers Inn,-8.4794,52.8524,30
679,The Exchequer,-6.2638694,53.3431091,43
2781,Denny's Ferry Bar,-9.8012658,54.2857313,94
2103,Elbow Lane Brew and Smoke House,-8.4680353,51.8984265,21
1086,Strand,-8.6558955,51.9520048,13
2844,Duggans,-6.2930191,53.3481703,7
636,Bee Hive,-7.6283233,53.1961785,73
854,Frehill's Tavern,-6.3131127,53.3195923,96
787,Tess Burkes,-8.1273663,52.995231,96
539,Saint's Bar,-6.5877438,53.3801579,99
558,The Playwright,-7.2536909,52.6531565,98
2490,Mrs Robinson,-6.0638611,53.145004,63
1761,Delaneys,-7.3604965,53.9884771,89
38,Robinson's,-7.1533184,52.1629898,82
2859,Marrinan's,-9.4007208,52.8559961,20
1546,Eleanora's,-6.3254374,53.3241269,81
2402,Village Inn,-8.8670309,52.818878,62
2095,Slattery's Pub,-8.8121636,52.6235732,64
2415,Boylan's,-8.6263029,52.6594789,70
1978,The Urhin Inn,-10.0005046,51.6719734,74
1894,Costigans,-8.4801828,51.8973519,84
746,TP's,-10.3757593,52.1906684,54
493,The Red House Bar,-7.9323042,52.1373113,98
2787,Crowbar,-6.2643912,53.3450247,63
2817,The Sportsman's Inn,-8.8514974,53.5141888,11
795,The Square Inn,-8.7463264,53.2988481,18
1020,The Lamplighter,-6.2780884,53.3397428,67
178,The Crosses,-6.2857406,52.5107826,39
244,Peter O'Hagan's,-6.4107417,54.0439709,16
2233,Seán Óg's,-9.707971,52.2692168,26
845,The Bohemian (McGeoughs),-6.2729243,53.360917,11
1276,Averno House,-6.2397673,53.6790129,21
335,Rowan Tree Inn,-9.8507147,52.0133218,50
1350,Frank Mannions Bar,-8.7521063,53.4352464,12
2481,McGuire's Pub,-9.8482844,54.2217486,78
1890,Tramco Brewery (closed),-6.2652224,53.3259919,45
2896,Brewdog,-6.2309923,53.3448295,9
1137,Autobahn Roadhouse,-6.2712214,53.3897043,28
1741,Manor Inn,-9.7908461,52.1059385,70
847,The Swiss Cottage Pub and Off Licence,-6.2450963,53.3959403,52
905,Dooley's Bar,-6.9804806,52.9926496,12
783,Ballycarney Inn,-6.5786143,52.5822508,78
522,McGuire's Pub Kentstown,-6.5322465,53.6276899,10
1974,The Porter House,-7.3458439,53.5244849,39
2905,Micilin's Bar,-7.5462458,52.177093,47
428,Franciscan Well,-8.4820234,51.9011371,34
1736,Hasset's Lounge Bar,-8.9473465,52.8876216,12
125,Leonard's Corner,-6.2753898,53.3321372,16
597,Hennigans,-8.4771543,54.2723955,71
1786,The Rafter Dempsey's,-7.2534305,52.6509702,81
2895,The Mill Bar,-8.4671322,54.2713249,43
806,D'Alton's Pub,-8.2682152,53.6109293,24
2689,O'Sho,-8.476208,51.894916,95
721,McDaids,-8.171411,51.9131916,14
2242,Bowler's,-10.2218221,51.9477697,74
897,Glenanaar Bar,-8.454626,51.8913935,20
2211,Coyotes,-9.052839,53.2727876,11
1253,Cunniffes Pub,-9.0166577,53.3739831,75
1616,The Central Bar,-8.190346,53.631388,24
910,C.P. Farrell's,-6.9650959,52.9068138,81
1849,The Ship,-7.8780636,52.6656197,86
2505,The Hut,-8.3418414,52.0128256,41
1879,The Beachcomber,-7.5335901,55.0942836,28
2493,The Pinecroft Inn,-8.4493029,51.8677671,89
2009,Hillside Tavern,-8.6675105,53.7133645,64
2736,Miners Bar,-8.1081143,54.0768769,80
1705,Owen Roe's,-8.189291,54.4997435,75
238,Ollie Hayes Pub,-7.9567951,52.8797261,8
1288,Thomas Moore Tavern,-6.4634552,52.3398626,93
2433,Tabhairne An Bhainc,-7.8021993,54.0523143,15
1695,Columbia,-7.3415278,53.5253319,91
2238,Charlemont Bar & Bistro,-6.259287,53.3309476,19
2852,The Malbay,-9.4015021,52.8548099,61
547,1661,-6.2704646,53.3492625,15
2270,Hog's Heaven,-9.2860059,53.8566208,32
1941,Donohoe's,-6.5727881,52.5029042,71
1519,Walsh's Pub,-8.2695974,52.2667355,45
380,Milltown Inn,-6.8602386,53.2049906,57
323,The Swan Bar (Lynch),-6.2657046,53.3396163,48
2533,Martin Spider O'Brien's,-6.9443998,52.3949499,41
524,The Nightingale Inn,-8.3738213,52.946133,83
2460,Shortts,-7.1118271,52.2579506,65
2711,O'Donovan's Bar,-8.7365149,51.7450972,46
419,Sadlier Bar,-6.4777387,53.4169718,11
2543,Bob's Bar,-6.4233057,52.4801315,87
31,The Clubhouse,-6.22707,53.3082485,19
1533,The Kestrel House,-6.3323303,53.3174091,27
1639,O'Shaughnessy's,-7.092361,53.6120368,27
2938,Lusitania Bar,-8.5352501,51.6085232,59
1882,West Wicklow House,-6.5319071,53.1715087,25
1622,The Widow Pat's,-8.0949842,53.5758485,95
2334,Annora's Bar and Café,-8.4446605,54.8372571,55
1765,The Stairs,-8.302555,53.970192,100
995,Boatman's Inn,-9.141042,51.558081,16
1605,Millars Pub,-8.0894414,53.3475271,20
1931,O' Rioda's Bar / Resturant,-9.5479015,52.251234,52
138,Con's,-7.3457565,53.5248103,66
2476,Le Chateau Bar,-8.4725906,51.8985752,95
2699,Kiely's Cross Bar,-7.702452,52.0114241,69
7,Silver Granite,-6.3774029,53.3500748,74
2412,The Nineteenth Bar,-9.3460477,52.9326467,55
2118,Alfie's Bar,-7.1171751,52.2603303,86
1553,Q Bar,-8.9273609,53.2778148,16
2063,The Copper Still Bar,-7.914629,53.860828,15
1692,Geaney's Bar,-10.2680443,52.1416282,51
105,Thomas Hanratty,-6.3416044,53.7198691,31
2445,The Rag Trader,-6.2629195,53.3426402,64
2029,Lumville House,-6.8129829,53.1569079,40
2662,Glen Lounge,-6.630658,52.9902147,45
1037,Buckleys,-8.2971162,51.8038242,36
942,Crawford & Co.,-8.4655871,51.8951566,46
1903,The Southern Bar,-9.1130183,51.720202,26
2763,Foley's Pub,-8.9480784,51.7360468,93
2888,The Salley Gardens,-8.5084203,54.2105169,50
2313,The Windswept Pub,-8.7567817,52.8673818,96
849,Swifts,-6.7976657,53.1807851,51
2366,Buckley's Bar,-9.5058547,52.0596903,40
598,Earleys,-8.4716713,54.2723165,64
109,Barry's of Douglas,-8.4361623,51.8771841,52
689,Graingers The Manor Inn,-6.2449135,53.4604175,95
646,Swan Bar,-6.5470687,53.5778424,47
1842,The Yacht Bar,-6.101565,53.547431,90
717,The Dilly Dally Inn,-8.4716078,51.8919241,85
1980,La Ruelle,-6.2589217,53.340163,98
2462,The Round Tower,-7.2329014,54.1781806,35
838,Oriel Bar,-8.6010771,51.8881746,50
697,Tigh an Táilliúra,-9.5980839,53.2641097,7
1661,An File,-9.524518,53.7995394,100
235,Bennys,-7.3486609,52.9137032,87
2399,Crossroads Inn,-7.5032464,53.7278505,63
442,Shannon Inn,-8.5010439,52.7140601,30
877,Fureys,-8.4714563,54.271928,32
2327,The Market,-8.5240186,51.706347,64
1263,Maxwell's Bar,-8.9984991,53.7195438,20
2016,Moynish House Bar,-9.7792871,53.9061772,29
651,The Twelfth Lock,-6.3672381,53.3821395,72
1672,L. Quinlan,-9.7067186,52.2697626,83
2808,Corners Inn,-6.1987508,54.1011544,42
162,Oarsman,-6.227773,53.3417065,19
1954,The garden,-6.4024219,54.0029061,24
1224,The Neptune,-6.3657098,53.9638809,67
2333,Eileens,-8.367133,54.8288791,13
433,Norman's Bar,-8.5927088,52.3295663,8
406,The Jar,-6.2657049,53.3369586,29
2512,Thomas O'Brennan's bar,-6.2696732,53.353584,47
1331,Doyles,-7.0648735,52.4880695,78
631,McGowan's,-6.273879,53.356564,35
2317,Mary Ward's,-8.6389004,53.2747834,39
2119,Sheppard's,-7.3952382,52.8451989,95
2354,An Spailpín Fánach,-8.4765845,51.896514,53
2110,The Roselawn Inn,-6.38172,53.3837011,55
89,Bugler's Pub,-6.2954161,53.2840791,15
2403,Whitethorn Bar,-8.1972103,53.3214531,61
1772,Cosgroves,-8.3050635,53.9727458,39
1076,Crowleys,-8.7830807,52.1111565,18
141,The Newbury,-7.3468751,53.5242919,35
19,The Fairways Bar,-8.1356281,52.8954156,13
1082,The Bridge House,-8.6410546,52.1320936,50
1437,The Atlantic Bar,-9.5842618,51.8803319,21
2116,The Reg,-7.1055484,52.260393,84
1818,Tim Young's,-6.3568639,53.3416494,73
2810,Cardiffsbridge Road pub,-6.3124659,53.3852484,59
504,McLoughlin's Bar,-6.1306439,53.2900354,44
2432,Lawrences Pub,-7.8018031,54.0523946,89
2474,The Top House,-8.275278,52.466944,13
2710,The Brewery Bar,-8.8931273,51.6232498,6
2336,Hurley's Bar,-8.5960039,51.6664885,37
1700,Thomastown Inn,-7.1383128,52.5263409,16
904,The Nag's Head,-6.9810555,52.992582,21
1783,The Lumpers,-6.3214248,54.0345977,10
2196,The Irishtown House,-6.2231801,53.3399687,58
880,Coffeys,-6.7952718,53.1820231,14
2848,J.P. Mooney’s,-6.254771,53.342118,40
1766,Crescent bar,-8.302467,53.97025,82
2649,The Haven,-8.626093,52.6594222,99
1956,The Swilly Inn,-7.7152911,54.9570863,13
2537,The Lucky Duck,-6.2659302,53.338482,86
2589,Arthur Mayne's Pharmacy,-8.4699099,51.897589,10
2109,Major Colgan's,-9.4898703,52.0248028,89
1206,Lir Bar,-8.5823716,53.9031467,57
2068,The Motor Bar (Lynch's),-6.7939056,53.5532215,79
2455,The Saddle Room,-6.2561461,53.3392353,18
2113,The Mouse Trap,-8.6500525,52.1416412,35
1284,Tom Steele's Pub,-8.9818823,52.8478401,56
1598,Bandon Convent Hill pub,-8.7405291,51.7492678,25
1945,Pub Enniscorthy Slaney Street,-6.5678543,52.5018728,83
2362,The Fence,-7.3436856,53.5248357,82
342,Parkside,-6.4313324,52.6143388,63
2161,Rafterys Bar,-8.7339784,53.2295889,23
2042,Barrack Height,-10.2661668,52.1404002,45
103,The Hunter's Moon,-6.398771,53.5124887,80
1657,Inny Tavern,-10.0603048,51.906292,73
1433,Sneem Tavern,-9.8993468,51.8381963,62
569,Shennanigans,-8.4714505,54.2720324,57
2932,Micheal Kerins,-8.9817126,52.8481066,33
2207,Red Boys,-6.9600304,54.3385736,60
2916,Doocey's Bar,-7.7112888,52.2665643,77
653,The Cusack Stand (Devitts),-6.2653919,53.3355702,23
2535,Ryan's Thatched Bar,-8.3269957,52.7688299,72
1479,The Green Briar,-8.8235851,53.2647014,7
2818,Krugers Bar,-8.8510598,53.5146199,77
2835,The Mayfly Inn,-9.3197912,53.4284084,68
2625,Coyne’s Bar & Bistro,-9.7369284,53.3224115,54
2907,Slatt's Bar,-6.3288418,53.3377754,42
2687,Groomes Bar & Bistro,-6.2615935,53.3531259,86
2212,Carrs Of The Diamond,-7.7109712,55.0216762,99
2197,Island View Bar,-6.1412099,53.4497245,61
398,Roger's & Son,-8.5317279,52.9111729,70
909,W Doyle,-6.98968,52.9919776,72
1951,Biddy's Teach Stéig,-7.9314099,53.4225189,23
2870,Hassetts Bar & Lounge,-8.5421679,52.8980565,93
241,Teach Billie,-8.1330586,55.121174,99
2827,Ernie's Bar,-6.0378309,52.9794946,89
249,The Quarry Cock bar,-8.2946365,51.8527158,83
1738,Cafe Arnou,-7.9690956,55.1832276,58
1999,O'Kellys,-7.0113156,52.8781688,90
600,The Belfry,-8.4715214,54.2710154,62
861,After Dark,-7.1898801,53.1616855,27
1063,Con's Bar,-9.4641842,52.2306414,71
1713,Max Bar,-8.1904901,54.5030159,45
2326,Kitty O Se's,-8.5234281,51.7064444,19
2797,The North Star,-8.6299399,52.6703177,19
2529,Stamp's,-6.5686645,52.5016675,75
431,Lawlors,-6.6947071,52.8810517,72
1982,Fionnbarra,-8.4709115,51.8936488,63
759,Level 4 Nightclub,-6.3663674,53.287319,50
34,Lenihan's,-7.3915231,52.2206707,9
1374,Tap Tavern,-8.5251256,51.7060741,76
681,P Macs,-6.2642908,53.3412009,14
1394,Corbetts,-7.8072461,52.6799938,47
2940,The Glenanarr,-8.585119,52.2168162,97
867,Fiddlers,-8.4735984,54.2713422,8
1232,pub,-9.7252797,51.6933236,35
964,Little Andy's,-7.2524283,52.647616,72
615,Russell's,-8.6691931,52.6363394,44
1880,Old Paddy's,-7.5398125,55.0940196,59
2621,Decies County,-6.3354067,53.3410001,17
2531,The Beaten Path,-9.0744085,53.7793111,68
2444,Bull McCabe's,-6.7391427,52.8012371,30
879,The Keg,-6.7941586,53.1826561,99
2754,Grellan Delaney,-7.2997094,53.0340211,24
2121,The Mellick Inn,-7.3278427,53.1176367,21
185,Five Alley,-8.2609462,52.8418492,30
1090,Merrion Inn,-6.2111999,53.3183462,50
2341,Trawlerman Bar,-7.0401531,55.1883091,13
2773,John Benny's Pub,-10.2744994,52.1393908,35
2030,Mulcahys,-8.6819736,52.3540181,27
1881,Malones,-8.5697109,51.9338127,39
2836,Powers' Thatch Pub,-9.3188497,53.4286185,93
2900,The Groves Bar & Lounge,-8.4701309,51.9144964,45
1770,The Alley Bar,-8.3031483,53.9716335,97
2665,The Lighthouse,-6.1374501,53.2929709,80
1549,The Roundwood Inn,-6.2248162,53.0646915,85
1338,The Bounty,-7.924162,53.4347689,52
543,MacCarthy's Bar,-9.9102034,51.6516733,81
281,Glue Pot,-8.3314974,51.866161,37
1458,Salthouse,-9.0570598,53.2698438,30
2656,Greyhound Bar,-8.7724542,52.7430662,68
69,O'Connors Bar,-10.1821695,52.2347278,81
2577,Mary's Bar,-6.4640492,52.3393546,59
386,The Black Sheep,-6.2691542,53.3497856,84
1558,Frankie's Bar & Bistro,-9.0151019,53.2781143,37
2864,Bob Griffin's Bar Dingle,-10.272622,52.1395731,94
2749,The Old Still,-8.7199244,51.7469747,77
2704,Hennessys,-6.5340189,53.1700056,75
990,Sure Bar,-6.2681589,53.3408345,46
1400,Anchor Tavern,-9.451839,51.6796739,98
2770,Me Gaff Hehe x,-6.7116215,52.9734893,45
2436,Shorts Pub,-7.8007624,54.052826,84
2294,Faherty's Bar,-9.319641,53.4288279,19
2428,Boylans Bar - Lounge & Market Street Bistro,-6.5401617,53.8572821,6
230,The Berehaven,-8.4734415,51.9109135,77
1625,James J. Harlow,-8.190236,53.631068,9
1595,The Old Forge Inn,-6.1699774,53.19245,13
1185,Mount Oval Bar,-8.4071549,51.8700587,41
714,Pedigree Corner,-7.062252,52.9231786,53
64,The Bellsfort Inn,-8.9058377,52.7376748,16
452,Tom Barrys,-8.4782255,51.8935972,35
1867,Two Mile Inn,-8.1239311,51.9153566,16
2241,Courtney's Bar,-9.508274,52.0586594,44
2286,Ryan Darby's,-8.5016932,52.7527729,75
435,Collins Hotel Bar,-8.3918799,51.8160749,70
1902,The Lord Kingsale,-8.5235572,51.705526,81
2276,Golden Vale Pub (Closed Down),-8.0501368,52.5585641,26
122,Moone High Cross Inn,-6.8400688,52.9527151,80
1240,T. J. Newman,-9.5453568,51.526768,56
1402,Atlantic Bar,-10.021862,53.4877679,24
1585,The Foxhound Inn,-6.1555082,53.3859746,51
842,White Horse,-8.6075003,51.8861618,37
690,D-Two,-6.2629302,53.3344059,28
1613,Crockets on the Quay,-9.1372801,54.1316902,92
1674,The Blasket,-9.7036233,52.2692721,65
1177,Finches,-6.3978322,53.3446958,9
693,Biddy's Crossroads Bar,-8.7248822,54.7061899,62
1099,Paddy's Bar,-8.2507108,54.0990155,62
39,Fenton's,-6.5525445,52.9837161,14
1917,Huck's,-6.2650767,53.3359626,48
2830,McCaffertys,-8.1107239,54.6532833,26
2086,The Ocean View,-8.9977415,51.5672082,35
929,McCormacks,-7.4971612,53.3677863,96
2280,The Port,-8.4405809,54.9835169,94
2922,Country Roads Inn,-7.6872271,55.1910511,21
2549,The Sailing Cot,-6.4521016,52.3291117,35
1542,Currids (closed),-8.4721379,54.2681534,44
1540,Hacienda Bar,-6.2702934,53.3481887,81
996,Dinty's,-9.141875,51.5579246,70
362,The Celt,-6.2548867,53.3505727,13
2553,Bells Bar,-8.4748119,51.9027581,59
1029,White's Bar,-7.0572742,52.1446605,84
197,Moonduster Inn,-8.297743,51.804173,98
439,Pharmacia,-8.6284997,52.6643453,15
2340,Annie's,-7.0407504,55.1885712,90
2679,Lofty's Bar,-9.5206323,53.8004972,15
2750,Lilys Bar,-7.2976079,53.0342621,31
908,P Dunne,-6.9891897,52.9919112,92
953,Charlies,-8.567886,53.1986636,65
1162,The Broken Jug,-9.1560199,54.112845,5
262,O'Neill,-7.3184029,52.2868634,88
2573,The Tin Pub,-9.6366202,51.5995165,46
1249,Crowe's Bar,-9.0465275,53.2774075,27
2148,The Coachman's Inn,-7.0815792,53.8343127,95
1832,The Wee House,-6.4075004,54.0007465,64
855,Carnaross Inn,-6.9567416,53.7510942,70
1278,Garavan's LTD,-9.0519798,53.2733029,29
885,O'Driscolls,-6.9527257,52.5386387,63
590,Donaghys,-8.4805958,54.2716825,23
1789,The Hideaway,-7.4727169,53.8423999,71
2538,Bay View Inn,-9.703609,51.5807144,65
740,P. Gibney Est 1917,-7.0187037,53.4509942,11
781,Barretts Bar,-8.6275143,51.8036214,30
402,Bar@Regency,-6.2467271,53.377485,44
1287,The Four Winds,-8.6813077,52.3531035,98
2591,The Grafton Bar,-8.4740104,51.8972068,85
2367,Shire Bar,-9.5064099,52.0601702,17
2014,Oscars Christchurch,-6.2697764,53.3441347,11
2222,The Porterhouse,-9.5082051,52.0585319,24
1596,The Valley House,-9.9696206,54.0128361,72
2714,Scannell's,-8.8887731,51.6220275,38
618,Butler Arms,-10.1721912,51.8278783,10
619,The Island Bar,-6.3803749,52.2101602,80
78,Morton's,-6.3318195,53.2867649,18
772,Bagnall's Pub,-7.2978234,53.4161277,86
1155,The Comet,-6.2459625,53.3884557,27
868,Garavogue,-8.4737741,54.2718843,86
1723,The King's Inn,-6.269085,53.352258,13
2170,Miko's,-8.2706595,52.2666445,78
2826,Tà Sè's,-6.0374004,52.9796432,87
994,Casey's,-9.1416925,51.5580414,56
1603,Chaplin's,-8.7399926,51.7491145,7
2201,O'Toole's Pub,-6.3277465,52.8557179,37
401,Bar@Skylon,-6.2530071,53.3727558,44
792,Moran's,-9.8367133,53.3240882,10
1521,Roche's Pub,-8.2696408,52.2662848,46
1569,The Old County,-6.3060022,53.3273937,74
1107,Marty Bs Pub,-6.5780041,52.3836449,13
506,The Purty Kitchen,-6.1481504,53.2951939,60
1448,The Olde Forge,-7.7457761,53.7610585,35
92,Setreight's Tavern,-8.7578471,52.6939994,82
1327,Crockett's (Bective Bar),-6.6974394,53.5801123,6
63,Synott's Bar,-8.5376539,52.6636076,91
2192,Harry's bar,-8.4735461,54.2695944,6
1321,Bob's Lounge,-6.2937598,52.6759959,89
2552,Dixie Barretts,-6.4599982,52.3389943,44
2863,Cleere's,-7.0669663,52.6289564,67
135,Paddy Ryan's,-7.5813099,53.3928687,30
596,Swagman Bar,-8.4768526,54.2721983,82
106,Clarke's,-6.3511632,53.7159395,19
859,Fisherman's Thatched Inn,-7.0770208,53.0983309,45
1022,Armada Bar,-8.5231824,51.7062427,53
116,The National Tavern,-8.4539184,51.9093441,17
680,Sinnott's,-6.2617022,53.3400902,99
684,The Richmond,-6.2746953,53.3503544,83
1088,Wicked Wolf,-6.1779873,53.3019062,40
2936,Kilbrides Bar,-6.9793224,52.7360769,49
2006,J's,-8.2713436,52.2666753,53
1064,Hickey's Bar,-9.4632086,52.2312449,41
17,Grace's Bar,-8.0432481,52.9432911,55
2435,Prior's,-7.7976926,54.0538365,64
1727,The Findlater,-6.2645861,53.3569746,87
2495,Fibber's Rock and Roll Bar,-6.2605121,53.3528545,83
480,Peadars Bar,-7.395091,52.8447727,66
1270,Gertie Browne's,-7.9401579,53.4236652,11
1049,Bella Vista,-8.6076145,54.2705675,81
541,Gravity Bar,-6.286488,53.3419024,71
1280,O'Carrolls,-9.0573463,53.2706854,68
2150,The Chestnut Tree,-7.083835,53.8355841,62
2125,The Lonesome Boatman,-6.6865857,53.2906136,40
1103,The Concorde,-6.1809861,53.3888986,99
2414,Charlie St George,-8.6254377,52.6593884,60
530,The Shanty Bar & Cafe,-7.1491107,52.1610215,69
469,The Milestone,-6.1850142,53.6109545,18
2246,Frank's,-10.2235233,51.9471168,74
1636,Geoff's,-7.1118349,52.2581222,7
2645,Sean Collins & Sons Bar,-8.7926176,52.5631209,38
35,Dunphy's,-7.3821361,52.2176775,98
835,The Granary,-6.7993557,53.1806344,62
2438,The Hawthorne,-8.5006258,53.4704592,86
1779,Chamfers Restaurant,-9.6973332,52.2702695,36
1702,O'Domhnaill Rua's,-6.1454828,52.8897325,38
1087,The Two Sisters,-6.3052695,53.3090557,56
924,The Shiven Inn,-8.4291812,53.5088022,8
2519,W.H. Dann and Son,-6.0663722,53.1499603,64
986,Ashes Bar,-9.940134,52.0562806,35
613,Unicorn,-8.6539337,52.63792,12
2131,Brosnan's Bar,-7.8918518,52.5159964,9
2060,Mulligan and Haines,-6.2634646,53.344077,5
2193,O'Donnells pub,-8.4539871,54.430459,6
2189,The Liquor Rooms,-6.2671118,53.345308,93
1864,Dan Lowrey's Tavern,-8.4683012,51.9014047,9
765,The Nightjar,-9.7067915,52.2694355,82
2090,Gracelands,-7.7269124,53.1765537,82
2173,UCD Clubhouse Bar,-6.2270405,53.3081294,55
1935,Lydon's Bar,-9.2877223,53.5418683,33
2187,Austin's,-8.6249638,52.6584581,87
635,Phibsborough House (Clarke's),-6.2734242,53.3588257,11
2910,The Fir Tree Bar,-8.3436439,52.0116549,77
1934,Nagles,-9.21536,52.9902585,35
2612,The Acorn Bar,-9.4948286,52.0395232,61
2806,The Grove,-8.6160048,52.6711431,100
1252,Fibber Magees,-9.0488841,53.2750091,18
770,Lillies Bar,-8.4716481,54.2725555,76
2361,Cartoon Inn,-6.2316701,52.9309314,79
1784,Larrys Pub,-7.8148538,52.6767927,69
2028,Brian McEntegart,-6.4017631,54.0033786,54
1968,Ulysses,-7.3411484,53.5257252,96
2312,Powers Pub,-8.7560558,52.8670486,47
2586,The Grattan,-7.1191761,52.2639499,12
1317,Matt's of Cabra (Closed),-6.2897667,53.3662372,17
285,McGarry's Bar,-6.2795312,53.3216994,67
711,O'Sullivan's Bar,-9.9093304,51.6521876,7
184,Yellow Bridge,-8.3278522,52.8091636,84
743,Ciaran's Bar,-8.9816499,52.8452311,46
2608,The Mountain,-8.468341,51.8885055,46
2539,Purcell,-7.4747632,53.0011972,80
1136,Quarry House,-6.2767253,53.382084,42
1282,Luca's Bar,-8.3724812,52.9514696,85
361,Brogan's Bar,-6.2663911,53.3442904,10
2186,The Brook Inn,-8.3988849,51.9384939,9
2680,Sheahan's Hilltop Bar & Lounge,-8.4269197,52.2461941,15
574,O'Neil's,-6.135104,53.2917713,18
957,The Graduate Bar and Restaurant,-6.1356015,53.2671062,84
1439,The Wander Inn,-9.5835773,51.8797948,23
30,The Yellow House,-6.284926,53.2967,72
2053,Vertigo Bar,-6.2338652,53.4275084,61
2048,Kiely's,-6.7934946,53.5538822,59
663,Ian's,-7.5838986,52.8551019,30
299,Farrington's,-6.6782438,53.3340067,27
898,Sanctuary,-6.3898787,53.3955297,6
950,Mike Kearys,-8.5686198,53.1985286,40
822,MVP,-6.275613,53.3304221,61
2540,Tom Delaney & Sons,-7.4747395,53.0017551,47
1992,Western Gem,-7.4685247,53.6274583,84
161,Tap House,-6.254258,53.3251267,46
357,Anderson's,-6.983727,52.9920748,76
1346,The Eastside Inn,-9.0118535,53.2859455,9
